time,value
78.915329,2.956650
78.915329,3.606130
78.950200,2.596859
78.950200,3.147676
78.951184,3.171957
78.951184,2.592484
78.951184,3.514679
78.951184,2.752065
78.979522,3.042667
78.982671,3.211143
78.982671,2.729082
79.051631,3.240088
79.051631,3.271822
79.051631,2.561183
79.051631,3.464386
79.051631,2.701869
79.051631,3.200806
79.051631,3.458521
79.051631,2.940110
79.051631,3.595552
79.087462,2.991749
79.087462,3.438182
79.087462,3.447222
79.087462,2.942899
79.087462,3.553962
79.111959,3.410536
79.111959,3.295814
79.111959,3.308844
79.113719,2.743074
79.114625,3.559250
79.114625,2.950304
79.168928,2.850343
79.168928,3.555933
79.168928,2.777356
79.170927,3.505111
79.170927,3.213403
79.170927,2.633738
79.170927,3.466935
79.239813,2.832264
79.239813,3.294228
79.239813,3.290766
79.239813,2.964968
79.239813,3.547038
79.239813,2.805483
79.240812,3.325576
79.276820,3.391063
79.276820,2.720909
79.326431,3.555692
79.326431,3.506602
79.326431,3.633968
79.326431,3.496937
79.326431,3.569732
79.328432,3.694503
79.328432,3.609111
79.328432,3.366349
79.328432,3.596417
79.361071,2.404295
79.390397,2.870537
79.390397,2.862507
79.390397,2.337847
79.390397,3.444529
79.390397,2.375638
79.390397,3.293891
79.390397,1.827947
79.392500,1.842034
79.421086,4.412113
79.421086,6.254051
79.421086,6.766980
79.446323,4.376389
79.446323,3.533671
79.446323,3.689214
79.446323,3.467512
79.448400,3.551269
79.480265,3.573194
79.480265,3.010068
79.512609,3.539056
79.512609,3.319422
79.512609,3.000212
79.512609,3.495591
79.537634,3.135993
79.537634,3.526411
79.537634,3.367118
79.540619,2.995981
79.540619,3.525882
79.540619,3.484725
79.572542,3.645700
79.572542,3.522901
79.573510,3.521411
79.604501,3.562760
79.604501,3.237684
79.604501,3.543143
79.631713,3.469723
79.631713,3.432316
79.631713,3.558241
79.631713,3.396352
79.634721,2.731438
79.634721,3.472608
79.703656,2.701580
79.703656,3.265235
79.703656,3.386591
79.703656,3.113395
79.703656,3.584878
79.703656,3.126328
79.703656,3.481407
79.732254,3.309277
79.732254,2.632584
79.732254,3.468425
79.743675,2.736631
79.743675,3.230664
79.743675,3.328798
79.743675,2.903905
79.817185,3.597427
79.817185,2.914772
79.817185,3.606514
79.817185,3.551702
79.817185,3.589734
79.852837,3.583483
79.852837,3.469723
79.852837,3.258840
79.853838,3.667769
79.856836,3.053534
79.856836,3.557183
79.888010,3.440875
79.888010,3.240329
79.888010,3.525353
79.888010,3.136858
79.888010,3.563049
79.912795,3.317547
79.912795,3.209172
79.912795,3.489196
79.914794,2.507477
79.914794,3.531363
79.914794,3.236242
79.914794,3.274033
79.973036,3.474628
79.973036,2.938139
79.973993,3.558866
79.976012,3.515160
79.976012,3.093826
79.976012,3.574156
79.976012,3.510064
80.045156,3.503957
80.082999,3.577281
80.082999,3.134791
80.082999,3.619496
80.083997,3.526171
80.083997,3.456982
80.083997,3.507948
80.083997,3.167678
80.083997,3.605553
80.118250,3.466454
80.119246,3.457607
80.119246,3.605264
80.119246,3.312594
80.119246,3.622141
80.119246,3.417556
80.119246,3.400968
80.144389,3.616130
80.144389,3.412459
80.147418,3.378321
80.147418,3.511794
80.147418,2.947996
80.203140,3.629930
80.203140,3.456886
80.203140,3.281678
80.203140,3.525257
80.203140,3.240281
80.203140,3.604110
80.205140,3.244896
80.205140,3.339376
80.205140,3.540691
80.248454,2.904001
80.282593,3.673924
80.282593,3.226433
80.283611,3.416834
80.286590,3.600841
80.287598,2.745478
80.287598,3.566222
80.318315,3.198642
80.319304,2.774423
80.321402,3.577714
80.321402,3.592186
80.352584,3.668058
80.352584,3.771192
80.352584,3.799512
80.352584,3.957602
80.352584,3.714072
80.378440,3.746334
80.378440,3.664885
80.381435,2.738170
80.381435,3.672962
80.381435,3.084834
80.381435,3.282688
80.415176,3.485350
80.444803,2.847554
80.444803,3.650893
80.444803,2.533200
80.445799,1.756594
80.447837,2.960833
80.447837,5.168813
80.447837,6.262850
80.507307,7.371600
80.507307,4.836525
80.532109,3.788405
80.532109,3.638440
80.532109,3.759027
80.532109,3.679501
80.535116,3.145994
80.536118,3.597715
80.536118,3.121809
80.536118,3.273553
80.536118,3.563770
80.536118,3.154215
80.536118,3.727342
80.597769,3.536172
80.601758,3.528815
80.601758,3.671520
80.601758,3.525449
80.601758,3.723832
80.635115,3.628631
80.635115,3.645893
80.636115,3.733977
80.636115,3.642527
80.666331,3.707533
80.666331,3.735131
80.666331,3.526700
80.670331,3.738737
80.670331,3.565453
80.670331,3.630699
80.670331,3.583724
80.709480,2.757643
80.709480,3.533239
80.744349,3.075507
80.744349,3.144070
80.744349,3.619929
80.776190,3.556943
80.776190,3.586080
80.776190,2.962372
80.776190,2.719033
80.788788,3.376735
80.788788,2.329096
80.788788,3.529200
80.869342,2.958862
80.869925,2.324769
80.902544,3.524632
80.902544,3.258022
80.902544,3.276678
80.902544,3.618150
80.902544,3.186814
80.902544,3.660798
80.902544,3.501072
80.902544,3.544441
80.902544,3.622333
80.902544,3.514583
80.902544,3.661952
80.902544,3.202970
80.933587,3.467079
80.934675,3.496408
80.934675,2.662202
80.934675,3.529681
80.934675,3.076516
80.934675,3.043100
80.959681,3.458809
80.959681,2.449731
80.959681,2.970594
80.961751,3.556029
80.961751,2.746295
81.020905,3.466454
81.020905,2.950063
81.021896,2.955496
81.021896,3.495880
81.021896,2.735237
81.021896,3.516843
81.049666,3.202825
81.049666,3.458857
81.049666,3.588916
81.053091,3.613534
81.053091,3.783741
81.053091,3.683829
81.053091,3.686858
81.113830,3.610457
81.113830,3.044110
81.113830,3.561991
81.138092,2.862507
81.138092,3.235905
81.141085,3.444817
81.141085,2.717158
81.195657,2.889625
81.195657,3.396352
81.195657,2.452664
81.197666,1.792222
81.197666,1.458876
81.236771,3.752392
81.236771,6.100095
81.271041,6.431326
81.271041,4.399083
81.271041,3.137291
81.271041,3.334327
81.271041,3.592426
81.271041,3.463569
81.271041,3.605408
81.274979,3.177631
81.274979,3.428181
81.274979,3.461357
81.274979,3.300670
81.306304,3.600023
81.306304,3.553721
81.306304,3.439865
81.350529,3.548528
81.350529,3.437557
81.350529,3.615505
81.351453,3.654211
81.374605,3.616755
81.375709,3.687675
81.375709,3.589926
81.375709,3.676664
81.375709,3.686329
81.375709,3.677434
81.375709,3.769749
81.377693,3.707629
81.377693,3.795232
81.377693,3.745324
81.428201,3.693493
81.428201,3.734506
81.431194,3.563097
81.431194,3.639882
81.431194,3.434240
81.431194,2.919916
81.461531,3.118491
81.488363,3.336058
81.488363,2.398573
81.515354,3.357310
81.515354,2.030753
81.518103,2.753460
81.518103,2.943236
81.574938,2.159033
81.574938,3.421979
81.574938,2.830005
81.574938,3.403083
81.599465,3.383610
81.599465,3.118539
81.599465,3.553240
81.599465,3.078199
81.599465,3.378514
81.599465,3.363368
81.599465,2.975258
81.599465,3.571848
81.610035,3.040071
81.610035,2.980114
81.610035,3.545211
81.610035,2.927705
81.694509,3.066900
81.694509,3.308123
81.694509,2.744613
81.694509,3.465012
81.694509,3.355002
81.694509,3.200181
81.694509,3.321586
81.735062,3.075218
81.736070,3.566318
81.736070,3.526507
81.804812,3.765711
81.805399,3.749844
81.805399,3.610745
81.805399,3.538672
81.805399,2.584310
81.805399,2.850968
81.837374,2.874816
81.837374,2.121338
81.837374,3.310912
81.837374,3.056851
81.837374,2.603495
81.837374,3.518478
81.838404,2.748748
81.838404,1.783039
81.838404,1.500659
81.838404,3.737535
81.883210,6.220635
81.883210,6.176929
81.883210,4.313210
81.888237,3.478715
81.888237,3.318893
81.888237,3.604206
81.921975,3.450683
81.921975,3.621612
81.921975,3.529536
81.955970,3.420921
81.955970,3.578146
81.955970,3.412459
81.955970,3.514631
81.955970,3.529729
81.955970,3.490975
81.989402,3.588436
81.989402,3.571463
81.989402,3.578964
81.990375,3.708061
81.990375,3.479869
82.017420,3.686329
82.018414,3.631757
82.023959,3.659884
82.023959,3.734025
82.023959,3.663827
82.024962,3.758498
82.024962,3.715658
82.088566,3.623583
82.088566,3.750854
82.088566,3.576175
82.088566,3.730275
82.088566,3.516314
82.116192,3.399429
82.116192,3.657769
82.116192,2.984778
82.116192,2.834717
82.119920,3.492322
82.119920,2.418767
82.184265,3.497611
82.185226,2.635997
82.185226,2.076141
82.185226,3.299997
82.185226,2.035272
82.185226,3.160706
82.186556,3.154119
82.210918,2.740141
82.210918,3.535066
82.210918,2.685858
82.213937,3.243213
82.213937,3.310239
82.275646,3.026031
82.275646,3.531844
82.275646,2.860632
82.275646,3.476791
82.301426,3.359906
82.301426,2.861402
82.301426,3.408035
82.301426,3.196142
82.301426,2.572819
82.334745,3.507563
82.334745,2.522382
82.366137,3.302546
82.367136,3.073103
82.367136,2.853420
82.367136,3.508477
82.367136,2.687540
82.391886,3.333846
82.391886,3.483571
82.391886,3.553192
82.391886,3.678636
82.403604,3.635555
82.403604,3.758835
82.403604,3.740853
82.403604,3.584445
82.403604,3.631468
82.468130,2.372705
82.468130,3.103634
82.468130,3.342501
82.468130,2.143599
82.468130,2.887846
82.491899,2.822792
82.491899,2.610659
82.491899,3.457847
82.491899,2.264619
82.493421,1.722986
82.493421,1.568549
82.494421,4.038811
82.494421,6.412574
82.550592,6.636296
82.550592,4.389851
82.550592,2.615371
82.554888,3.321826
82.554888,3.659980
82.554888,3.417075
82.554888,3.463810
82.617643,3.302161
82.617643,3.294468
82.617643,3.520689
82.617643,3.499534
82.617643,3.429383
82.644660,3.530402
82.644660,3.225087
82.676692,3.592042
82.676692,3.334279
82.676692,3.391688
82.703739,3.615457
82.704732,3.407795
82.704732,3.686040
82.704732,3.540595
82.704732,3.578146
82.704732,3.743353
82.726889,3.593292
82.726889,3.769701
82.727865,3.627670
82.729864,3.632574
82.729864,3.607668
82.759268,3.439048
82.759268,3.615073
82.783807,3.412892
82.783807,3.383370
82.783807,3.694839
82.785800,3.411497
82.785800,3.134069
82.815410,3.612765
82.840868,2.371023
82.841965,3.200181
82.841965,2.794521
82.841965,2.687877
82.864428,3.548961
82.864428,2.661336
82.865435,3.369907
82.865435,3.178352
82.867524,3.038628
82.867524,3.545788
82.916794,2.827168
82.916794,3.501986
82.916794,3.297353
82.916794,3.287208
82.916794,3.620602
82.990441,3.046562
82.990441,3.550596
82.991452,3.610313
82.991452,2.739564
82.991452,3.532710
82.991452,3.210807
82.991452,2.960112
83.020880,3.567376
83.020880,2.791011
83.020880,3.483330
83.020880,3.199364
83.043329,3.000067
83.043329,3.507419
83.043329,2.564212
83.046222,3.463617
83.047337,2.968815
83.097894,2.733842
83.097894,3.498332
83.097894,3.293747
83.097894,3.539778
83.100958,3.242011
83.100958,3.284804
83.100958,3.462367
83.100958,3.090219
83.130803,3.251820
83.130803,3.491600
83.130803,3.083007
83.157024,3.490446
83.157952,3.135416
83.157952,3.280957
83.181285,3.478042
83.181285,3.054543
83.181285,3.465204
83.181285,3.046850
83.184201,2.962324
83.185198,3.454530
83.211992,2.648739
83.235832,3.445779
83.235832,3.109067
83.235832,3.005308
83.235832,3.469820
83.238429,2.657971
83.238429,3.355290
83.287828,3.035840
83.287828,2.499543
83.287828,3.438615
83.287828,2.939437
83.287828,2.965209
83.289811,3.453376
83.289811,3.368946
83.336714,3.441933
83.336714,2.904098
83.338701,2.817215
83.338701,3.413084
83.339717,2.481801
83.394685,3.294179
83.394685,2.697012
83.417478,2.803272
83.417478,3.364330
83.417478,2.656384
83.417478,3.459771
83.417478,2.682877
83.429002,3.011030
83.429002,3.410968
83.458166,2.477426
83.458166,3.110125
83.458166,3.472656
83.458166,2.947034
83.459154,3.530546
83.489288,3.415632
83.489288,3.506073
83.489288,3.609880
83.490334,3.184699
83.511218,3.521266
83.511218,3.189507
83.514684,3.337452
83.515678,3.392361
83.515678,2.740574
83.565888,3.565116
83.565888,3.452510
83.565888,3.509487
83.568876,2.500409
83.568876,1.557491
83.594434,3.822446
83.594434,5.801752
83.617099,6.762653
83.617099,5.796079
83.617099,3.956064
83.617099,3.497995
83.620100,3.605504
83.620100,3.522709
83.673843,3.616804
83.673843,3.201287
83.673843,3.405968
83.674840,3.496360
83.674840,2.854622
83.696881,3.501842
83.696881,3.103201
83.700422,3.374956
83.700422,3.508236
83.700422,2.809618
83.725935,3.584878
83.725935,3.191046
83.747893,3.455876
83.748859,3.571607
83.750819,3.149215
83.750819,3.584830
83.798999,3.347742
83.798999,3.315479
83.798999,3.640411
83.802025,3.344280
83.802025,3.336010
83.802025,3.413805
83.802025,2.579983
83.802025,3.468954
83.802025,2.724467
83.825928,3.059880
83.846628,3.444577
83.846628,2.634555
83.848622,3.511891
83.848622,3.063919
83.874191,3.298314
83.874191,3.384380
83.898058,2.639027
83.898058,3.491360
83.898058,2.555365
83.898058,3.016175
83.898058,3.258119
83.943003,2.629218
83.943003,3.287833
83.943003,3.453712
83.943003,2.736920
83.955743,3.524247
83.988896,3.034782
83.988896,3.356493
84.024961,3.453809
84.024961,2.720812
84.025953,3.536268
84.056770,3.271197
84.056770,3.498332
84.056770,3.372936
84.056770,2.532094
84.056770,3.473666
84.056770,2.885394
84.057768,3.207537
84.057768,3.262975
84.083805,2.406699
84.083805,3.484821
84.083805,2.585657
84.134036,2.637632
84.134036,3.325384
84.134036,2.642825
84.134036,2.826879
84.137122,3.177727
84.137122,2.254811
84.187482,3.437846
84.187482,2.485984
84.187482,2.773077
84.190551,3.275284
84.190551,2.306065
84.190551,3.326250
84.190551,2.863806
84.190551,2.951698
84.190551,3.222202
84.190551,2.574838
84.241402,3.402025
84.241402,2.885394
84.241402,3.273168
84.241402,3.460396
84.244362,3.416834
84.244362,3.380052
84.299685,3.232972
84.299685,2.307315
84.299685,3.397602
84.299685,2.824571
84.299685,3.216577
84.321552,2.995788
84.321552,2.343664
84.322545,3.440875
84.322545,2.578396
84.324535,2.748026
84.324535,3.354088
84.324535,2.519737
84.370374,3.381879
84.371371,2.882413
84.373412,3.323461
84.373412,3.407218
84.399051,2.694897
84.399051,3.510929
84.399051,3.074737
84.420673,3.295141
84.420673,3.328173
84.423669,2.954631
84.423669,3.275524
84.471490,3.435586
84.481583,3.028339
84.481583,3.568434
84.514119,3.309710
84.514119,3.591465
84.519122,3.567665
84.519122,3.453039
84.547186,3.619304
84.548198,3.443664
84.548198,3.497514
84.548198,3.332885
84.548198,2.492187
84.548198,3.438327
84.548198,2.720043
84.571850,3.267494
84.571850,3.336298
84.571850,2.640806
84.571850,3.504727
84.575291,1.927955
84.575291,1.544653
84.575291,2.392082
84.627240,4.572896
84.627240,6.582589
84.627240,6.013694
84.627240,4.043812
84.648271,3.594494
84.649253,3.431355
84.649253,3.459626
84.651270,3.441404
84.651270,2.897991
84.697693,3.386207
84.697693,2.863421
84.697693,3.361301
84.697693,3.346924
84.700598,3.316970
84.700598,3.479628
84.724261,3.338703
84.746567,3.450251
84.746567,3.431307
84.747482,3.225231
84.747482,3.503813
84.780709,3.444144
84.780709,3.397698
84.780709,3.611034
84.806367,3.408468
84.807384,3.598725
84.808370,3.578291
84.809879,3.562231
84.809879,3.626324
84.809879,3.477849
84.862342,3.580695
84.864344,3.457078
84.864344,3.392938
84.864344,3.504005
84.864344,3.066035
84.864344,3.410920
84.864344,3.313556
84.918680,2.834428
84.919766,3.436932
84.919766,2.342703
84.919766,2.903665
84.919766,2.955881
84.939745,2.305488
84.941253,2.878663
84.943792,2.992038
84.943792,3.282688
84.943792,3.348271
84.970252,2.282409
84.970252,3.107913
85.000876,3.280717
85.000876,2.305680
85.000876,3.449049
85.000876,2.514112
85.035568,3.030503
85.035568,3.263119
85.035568,2.449299
85.065900,3.473089
85.066897,2.411603
85.066897,3.034686
85.066897,3.095749
85.092278,2.385062
85.092278,3.254272
85.093252,2.442808
85.096182,2.647104
85.096182,3.309710
85.096182,2.579262
85.096182,3.197008
85.149997,3.227106
85.149997,2.707686
85.149997,3.236867
85.149997,2.315056
85.171194,3.165274
85.219612,3.090460
85.219612,2.663211
85.220139,3.423421
85.220139,3.347069
85.220139,3.498813
85.220139,3.524680
85.248014,3.465637
85.248014,3.457078
85.248014,2.653932
85.268117,3.032138
85.268117,2.658355
85.268117,1.986182
85.268117,2.548586
85.268117,2.733169
85.268117,2.114270
85.270096,3.164361
85.270096,2.167447
85.270096,2.980691
85.316587,1.448347
85.316587,1.335404
85.316587,4.045927
85.316587,6.070237
85.318681,5.762710
85.364417,3.845477
85.364417,2.586185
85.364417,3.372792
85.364417,3.282159
85.366400,3.386495
85.366400,3.105894
85.412504,2.919868
85.412504,3.335577
85.412504,3.140320
85.412504,3.358945
85.412504,3.407218
85.414828,3.291583
85.414828,3.409286
85.460526,3.364811
85.460526,3.369234
85.460526,3.510833
85.463535,3.325769
85.463535,3.527084
85.487365,3.461886
85.487365,3.454001
85.507636,3.609399
85.507636,3.469243
85.517714,3.597090
85.517714,3.616467
85.517714,3.637863
85.573872,3.644114
85.573872,3.568386
85.573872,3.614544
85.573872,3.564251
85.575856,3.418277
85.575856,3.541989
85.631466,3.280332
85.631466,2.936937
85.631466,3.275187
85.652781,1.974498
85.652781,2.613832
85.652781,2.010318
85.652781,1.889058
85.654759,2.820388
85.654759,2.088787
85.654759,3.208018
85.654759,2.115952
85.654759,1.825591
85.699941,3.093537
85.700580,1.840736
85.700580,2.849958
85.700580,2.670472
85.700580,2.412949
85.702235,3.249945
85.702235,2.279717
85.748731,3.150705
85.748731,2.856065
85.748731,2.546711
85.748731,3.109692
85.774207,2.883952
85.774207,2.273322
85.774207,3.238790
85.798095,2.007097
85.799096,2.908377
85.799096,2.580416
85.799096,2.142830
85.799096,3.111039
85.799096,2.005702
85.844062,3.010501
85.844062,2.606283
85.844062,2.458867
85.844062,3.197825
85.844062,2.048206
85.892591,3.144695
85.892591,3.250185
85.894607,3.270475
85.894607,3.332452
85.894607,3.284082
85.894607,3.519007
85.894607,3.491889
85.940425,3.271677
85.941081,3.291054
85.967990,2.561953
85.967990,1.916416
85.988441,2.949534
85.988441,1.701638
85.988441,2.808945
85.990446,2.280582
85.990446,2.116001
85.990446,3.030022
85.990446,1.736977
86.041213,1.358050
86.041213,1.469406
86.041213,4.514814
86.041213,6.366801
86.041213,5.139580
86.055296,3.647768
86.056297,2.691675
86.091823,3.094403
86.091823,3.338703
86.094476,3.144311
86.124470,2.664077
86.124470,3.224125
86.124470,2.207114
86.124470,3.143926
86.151349,3.166909
86.152355,3.187247
86.152355,3.355387
86.152355,2.763653
86.152355,3.312450
86.177573,3.210278
86.177573,3.219461
86.177573,3.299949
86.177573,3.158110
86.177573,3.420056
86.177573,3.298555
86.203905,3.394140
86.225507,3.525401
86.225507,3.450635
86.228553,3.559972
86.228553,3.423085
86.228553,3.460684
86.228553,3.525017
86.274672,3.407603
86.276252,3.481936
86.276252,3.487994
86.279585,2.988913
86.279585,3.430778
86.326427,2.716629
86.327348,2.422950
86.327348,2.972902
86.327348,1.704234
86.355338,2.659173
86.355338,2.048254
86.377283,2.420931
86.377283,3.179891
86.377283,2.191488
86.379352,2.594071
86.379352,2.134512
86.379352,2.262696
86.379352,3.128732
86.379352,2.028397
86.424816,2.659028
86.425776,3.185805
86.427723,2.082248
86.427723,3.122674
86.427723,2.409295
86.427723,2.419873
86.473154,3.136425
86.473154,1.998394
